ID,Target_07_AUC,Target_90_AUC,Target_120_AUC,Target_07_LogLoss,Target_90_LogLoss,Target_120_LogLoss
ID_LEG1GM,0.36497438178260094,0.23784967087706813,0.44540384273260986,0.0006349068317011621,0.001036530870697092,0.001036530870697092
ID_1UKOKW,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0005342807461464194,0.0007309064829322879,0.0007309064829322879
ID_U5H2YK,0.8603346379647749,0.828642234477851,0.8123077744173635,0.006932298329493145,0.007510636392199733,0.007510636392199733
ID_55957A,0.8603346379647749,0.8216290695605765,0.8082241594022416,0.0064799335468671785,0.007106957943446818,0.007106957943446818
ID_N1AC0A,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0005011425002413816,0.0007309144056479509,0.0007309144056479509
ID_4R3SGT,0.36497438178260094,0.23784967087706813,0.221692759295499,0.000495420398239108,0.0007394531287748837,0.0007394531287748837
ID_NVW38U,0.9752085038249422,0.9703259206546877,0.9642004981320049,0.17653257571350645,0.17735483846533104,0.17892301136494712
ID_15LAWX,0.36497438178260094,0.47967069916384986,0.46457907845579083,0.000632140029512131,0.0010484284672986485,0.0010484284672986485
ID_DPNOLZ,0.36497438178260094,0.23784967087706813,0.45579042874933284,0.0007429523298480868,0.0010477239415157128,0.0010477239415157128
ID_GXO4MZ,0.36497438178260094,0.23784967087706813,0.221692759295499,0.000516199672143865,0.0007436189043291605,0.0007436189043291605
ID_TWJ95S,0.36497438178260094,0.23784967087706813,0.45579042874933284,0.0007499673570958381,0.0010482533848086958,0.0010482533848086958
ID_F6RQR5,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0004977953070355428,0.0007330828097227486,0.0007330828097227486
ID_OD0S5Q,0.8603346379647749,0.8250912648994841,0.8088455790784558,0.006513906201768352,0.00716561195029972,0.00716561195029972
ID_L4DEEY,0.9681065646682084,0.9627801103006582,0.9524822985233944,0.08405297542922793,0.08668724055167043,0.08952357657697128
ID_H0WWMP,0.36497438178260094,0.23784967087706813,0.221692759295499,0.000495420398239108,0.0007394531287748837,0.0007394531287748837
ID_NK0GGQ,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0004996472430439128,0.0007250311751465711,0.0007250311751465711
ID_C3E07L,0.36497438178260094,0.48766038071517526,0.4677749510763209,0.0006478117812515228,0.0010722752195378832,0.0010722752195378832
ID_8ZHOIS,0.36497438178260094,0.8505694716242661,0.8278432663227183,0.0007390172706472376,0.012921547266096851,0.013318712225912455
ID_WEM7E6,0.9936735456324498,0.9936735456324498,0.9910103184486746,0.4665064425233779,0.5602583585277224,0.6002475779605378
ID_EI276D,0.9764513431773706,0.9703259206546877,0.9661535314001067,0.20801786050238508,0.20801786050238508,0.20801786050238508
ID_WY9YFZ,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0005014581962315929,0.0007448689176626093,0.0007448689176626093
ID_VGITCI,0.36497438178260094,0.23784967087706813,0.45641184842554705,0.0007437534021417488,0.0010496512090333034,0.0010496512090333034
ID_NHFYZX,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0004977953070355428,0.0007330828097227486,0.0007330828097227486
ID_PZPP2T,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0004989767541258775,0.000729867914875967,0.000729867914875967
ID_YSGK3Y,0.36497438178260094,0.23784967087706813,0.221692759295499,0.000504128944703012,0.0007435736003754597,0.0007435736003754597
ID_RT29AK,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0005102655127878327,0.0007426087031835405,0.0007426087031835405
ID_AUK2TM,0.8603346379647749,0.828642234477851,0.8123077744173635,0.006848232532326513,0.007484125086431386,0.007484125086431386
ID_QZA91L,0.8603346379647749,0.8276657178438,0.8116863547411493,0.006733539783103806,0.007352183303145076,0.007352183303145076
ID_CWTE3D,0.9809788293897883,0.9756523750222381,0.9705922433730653,0.2354575763788934,0.2354575763788934,0.23837784568074785
ID_E04V5D,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0004994107019185073,0.0007385802177144593,0.0007385802177144593
ID_XTGV9Y,0.36497438178260094,0.4798482476427682,0.46475662693470915,0.0006322503162336016,0.0010484284672986485,0.001048515180003669
ID_ADLLTR,0.36497438178260094,0.23784967087706813,0.44584771392990574,0.0006352671373010336,0.001036670789604505,0.001036670789604505
ID_938PPA,0.36497438178260094,0.8507470201031845,0.8281983632805551,0.000739609248886072,0.01293983639485842,0.013324369022249863
ID_68PA5Q,0.36497438178260094,0.4800257961216865,0.4650229496530866,0.0006322503162336016,0.0010484284672986485,0.0010486225197827866
ID_EJJIM0,0.36497438178260094,0.23784967087706813,0.221692759295499,0.000495420398239108,0.0007394531287748837,0.0007394531287748837
ID_9EEUE8,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0005149891716318206,0.0007365427003184399,0.0007365427003184399
ID_EZ948R,0.9918980608432664,0.9924307062800214,0.9865716064757161,0.3977187456789224,0.540802619929151,0.540802619929151
ID_E0HFQZ,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0005107333914589105,0.0007311603483127853,0.0007311603483127853
ID_KGXIB9,0.8603346379647749,0.8314830101405444,0.8140832592065468,0.007255458752421107,0.008008851070718918,0.008008851070718918
ID_ZXY6XK,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0005011425002413816,0.0007309144056479509,0.0007309144056479509
ID_TEKWLH,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0005230538371121324,0.0007373355556061165,0.0007373355556061165
ID_BWUBOA,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0005128599045519206,0.0007321545050370453,0.0007321545050370453
ID_0KPGAQ,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0005346099498243686,0.0007388067226642572,0.0007388067226642572
ID_3LJO3C,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0005105227584217104,0.0007408997233103697,0.0007408997233103697
ID_WRG2RD,0.36497438178260094,0.23784967087706813,0.221692759295499,0.000494096733881173,0.00074061745598874,0.00074061745598874
ID_4K4IHE,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0004930844764977218,0.0007270768997907847,0.0007270768997907847
ID_U9Z9PF,0.36497438178260094,0.48038089307952325,0.46076178615904645,0.0006353416475462783,0.0010444057935291556,0.0010444057935291556
ID_HX6A7Q,0.8603346379647749,0.828642234477851,0.8123077744173635,0.006756767865147793,0.007381660616748162,0.007381660616748162
ID_CB9JIH,0.978226827966554,0.9738768902330546,0.9690830813022594,0.17403353886446937,0.1844663302964338,0.18681566243711673
ID_HP3OJC,0.9769839886141256,0.971479985767657,0.96579843444227,0.1797616567361955,0.18663712243495592,0.18663712243495592
ID_15CTIR,0.8603346379647749,0.828642234477851,0.8130179683330369,0.007024808485081786,0.007529423859459776,0.007529423859459776
ID_A7QLXN,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0005219229560674142,0.0007483904899962694,0.0007483904899962694
ID_97B102,0.9691718555417186,0.9634903042163316,0.9535475893969044,0.08406787486795907,0.08711941346437714,0.08963415340728281
ID_2JV0A5,0.9802686354741149,0.9764513431773706,0.971479985767657,0.2143842868301525,0.2251031063759684,0.24453479823045599
ID_4BHS4D,0.8603346379647749,0.811064935064935,0.7974824764276819,0.005596184485116722,0.006048602129360676,0.006048602129360676
ID_475FQ7,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0004997940431257964,0.0007323916907776445,0.0007323916907776445
ID_OOU6SR,0.36497438178260094,0.23784967087706813,0.221692759295499,0.000495420398239108,0.0007394531287748837,0.0007394531287748837
ID_K9F2L9,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0005259688004291244,0.0007435173971346723,0.0007435173971346723
ID_HVXRWN,0.8603346379647749,0.811064935064935,0.7976600249066003,0.005626436069758369,0.006054801337825952,0.006054801337825952
ID_OD84X2,0.9793808930795231,0.9743207614303505,0.9690830813022594,0.19171853374870615,0.19609399053090731,0.19609399053090731
ID_S015G9,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0004994107019185073,0.0007385802177144593,0.0007385802177144593
ID_SV5TAT,0.8603346379647749,0.8205637786870664,0.8078690624444049,0.0064474776163203525,0.007069959186882617,0.007069959186882617
ID_CDCTHP,0.36497438178260094,0.23784967087706813,0.221692759295499,0.000494096733881173,0.00074061745598874,0.00074061745598874
ID_AROTJX,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0005076519909868129,0.000725539115886194,0.000725539115886194
ID_EHAJ1K,0.9956265789005515,0.9950939334637965,0.9908327699697563,0.6551082677164495,0.6589728399807642,0.6736011846949473
ID_IEX25G,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0005105227584217104,0.0007408997233103697,0.0007408997233103697
ID_W88WIY,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0005332799660436073,0.0007377318680592303,0.0007377318680592303
ID_J6RJJ3,0.9774278598114214,0.972012631204412,0.9665974025974027,0.1849302035783174,0.1953287671573223,0.1953287671573223
ID_HXXXEO,0.36497438178260094,0.23784967087706813,0.221692759295499,0.000495420398239108,0.0007394531287748837,0.0007394531287748837
ID_X4RW56,0.9734330190357587,0.9675739192314535,0.9606495285536382,0.0952927847000499,0.0952927847000499,0.09748560578613408
ID_R34IVE,0.9716575342465753,0.9686392101049636,0.9649106920476783,0.152098399138584,0.1702107546735519,0.20082636541210253
ID_42HTPO,0.36497438178260094,0.23784967087706813,0.45685571962284294,0.0007869436880870098,0.0010471795645128925,0.0010484284672986485
ID_S29RDB,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0005056552931163587,0.0007476453509059876,0.0007476453509059876
ID_D92BW9,0.36497438178260094,0.23784967087706813,0.221692759295499,0.000495420398239108,0.0007394531287748837,0.0007394531287748837
ID_LM303R,0.36497438178260094,0.23784967087706813,0.44265184130937557,0.00063942482116741,0.0010251876145160775,0.0010251876145160775
ID_9D1349,0.8603346379647749,0.8122190001779043,0.7987253157801103,0.005726216730624009,0.006160615092849218,0.006160615092849218
ID_YXYTNR,0.9729003735990037,0.9668637253157801,0.9594066892012098,0.09430769805619438,0.09430769805619438,0.09726891311590338
ID_LGBT94,0.9785819249243907,0.9734330190357587,0.9684616616260452,0.19306341975125643,0.19683390599807848,0.19683390599807848
ID_F5D4F1,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0004977953070355428,0.0007330828097227486,0.0007330828097227486
ID_LCRAB6,0.8603346379647749,0.811064935064935,0.7981926703433553,0.005693429136671011,0.006114992040059458,0.006114992040059458
ID_2S8CNZ,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0005191925936682307,0.0007301473018545982,0.0007301473018545982
ID_1SGSZE,0.36497438178260094,0.23784967087706813,0.221692759295499,0.0005047060901495205,0.0007404665034257866,0.0007404665034257866
ID_KKBQQS,0.9867491549546344,0.9823104429816758,0.9778717310087174,0.25447253003516596,0.25447253003516596,0.2612207763504386
