ID,Target_07_AUC,Target_90_AUC,Target_120_AUC,Target_07_LogLoss,Target_90_LogLoss,Target_120_LogLoss
ID_LEG1GM,0.3770077299412916,0.4667007827788649,0.4607351538872086,0.0006166620511015993,0.0010945975804112337,0.0010955202418486529
ID_1UKOKW,0.3770077299412916,0.035577566269347,0.0224434175413627,0.0005340321463714013,0.0007372413016027788,0.0007386926615969027
ID_U5H2YK,0.8602369863013699,0.8412659313289451,0.8262275751645614,0.006438834157124302,0.007806268874011524,0.007806268874011524
ID_55957A,0.8586479274150507,0.8404935954456502,0.82166457925636,0.005998581270023947,0.007387798637466822,0.007387798637466822
ID_N1AC0A,0.3770077299412916,0.0465234299946628,0.0339973848069738,0.0005009060640657955,0.0007434222256181908,0.0007448951934881591
ID_4R3SGT,0.3770077299412916,0.0526754847891834,0.0404912204234122,0.0004949934701476292,0.0007540844933383965,0.0007556145348924384
ID_NVW38U,0.9724920120974916,0.968585945561288,0.9676804483188044,0.17992942266126816,0.17992942266126816,0.1845724217474399
ID_15LAWX,0.4274226205301548,0.4980203344600604,0.5092280821917807,0.0006779322531763004,0.0011027054436734383,0.0011109699456369846
ID_DPNOLZ,0.3770077299412916,0.5147986657178438,0.5271072140188577,0.0006800217456501263,0.0011124353958781505,0.0011341473293857464
ID_GXO4MZ,0.3770077299412916,0.1066058352606297,0.0974177014766055,0.00051563396082746,0.0007713790171815484,0.000773237361571542
ID_TWJ95S,0.3770077299412916,0.5150383561643835,0.5267698719089131,0.0006832786113934626,0.0011121641473904522,0.0011341280350714077
ID_F6RQR5,0.3770077299412916,0.0501986835082725,0.0378768190713396,0.0004975022517300114,0.000746694725394104,0.0007482223082667004
ID_OD0S5Q,0.8545998220957125,0.8404935954456502,0.8203329656644726,0.005939702214797652,0.007347985140514687,0.007347985140514687
ID_L4DEEY,0.9512305817470202,0.947067069916385,0.9433651841309376,0.06562969362882491,0.06731557304560312,0.07065848185027768
ID_H0WWMP,0.3770077299412916,0.0528352784202098,0.0406598914783846,0.0004952978066488396,0.0007540864966636247,0.0007556166431060073
ID_NK0GGQ,0.3770077299412916,0.0549125956235544,0.042852615193026,0.0004995247050532479,0.0007380829330991616,0.0007395372991892817
ID_C3E07L,0.4295798345490126,0.518642590286426,0.5135735812133072,0.0007062446335202826,0.0011202901065400586,0.0011232691719252807
ID_8ZHOIS,0.3770077299412916,0.8452785269524995,0.8295388542963886,0.0006796965357043417,0.011494888321792828,0.012809787234106924
ID_WEM7E6,0.9934516100338018,0.9949874043764456,0.993762319871909,0.4969234694810004,0.6159902975458272,0.6159902975458272
ID_EI276D,0.9691097135740973,0.9643425369151396,0.9642537626756804,0.19872962655762985,0.19872962655762985,0.20282801421429167
ID_WY9YFZ,0.3770077299412916,0.0775233944138053,0.0667195694716242,0.0005011425002413816,0.0007675900837820226,0.0007698937843461927
ID_VGITCI,0.3770077299412916,0.5165919053549191,0.5273602206013166,0.0006801060264506174,0.001113236080950667,0.0011349743393136097
ID_NHFYZX,0.3770077299412916,0.0501986835082725,0.0378768190713396,0.000497613101468014,0.0007467287171971336,0.0007483910174229224
ID_PZPP2T,0.3770077299412916,0.0486806440135206,0.0362744440491015,0.0004988208617593524,0.00074206007188322,0.0007435247318014028
ID_YSGK3Y,0.3770077299412916,0.0638610389610389,0.0522981942714819,0.0005033858250604396,0.0007622756089766554,0.0007638487975085403
ID_RT29AK,0.3770077299412916,0.0641806262230919,0.0526355363814267,0.0005099678692474732,0.0007606105932373199,0.0007625232788892819
ID_AUK2TM,0.8593847536025618,0.8407687955879737,0.8246473937021882,0.006416691990836288,0.007736023971460235,0.007736023971460235
ID_QZA91L,0.8587899661981854,0.8404935954456502,0.8239283223625689,0.006265652529791842,0.0075683345959583915,0.0075683345959583915
ID_CWTE3D,0.984219089130048,0.981848816936488,0.978333357053905,0.2812149619208839,0.2812149619208839,0.2812149619208839
ID_E04V5D,0.3770077299412916,0.0448455968688844,0.0322263387297633,0.0004988553801593817,0.00074912695948143,0.000750644123625331
ID_XTGV9Y,0.4274758850738303,0.4983399217221135,0.5095654243017257,0.0006779322531763004,0.0011029725312509822,0.001111022474495369
ID_ADLLTR,0.3770077299412916,0.4668605764098915,0.4607351538872086,0.0006166620511015993,0.001094702446976403,0.0010956797746720839
ID_938PPA,0.3770077299412916,0.8461307596513076,0.8297874221668743,0.000679769196829098,0.011518398206572316,0.012816540174211606
ID_68PA5Q,0.4275025173456681,0.4988193026151929,0.5095654243017257,0.0006779322531763004,0.0011030224852732178,0.001111022474495369
ID_EJJIM0,0.3770077299412916,0.0529950720512363,0.0408285625333569,0.0004952978066488396,0.0007544900314233934,0.0007560209988629331
ID_9EEUE8,0.3770077299412916,0.0379744707347446,0.024973483365949,0.0005149328130678272,0.0007457649746135915,0.0007472515961648775
ID_EZ948R,0.9866515032912294,0.9852222380359368,0.9836243017256716,0.36351543783428086,0.5090245723241673,0.5090245723241673
ID_E0HFQZ,0.3770077299412916,0.0390930261519302,0.026154180750756,0.0005103902272232068,0.0007407792823342495,0.0007422408382672894
ID_KGXIB9,0.8649952855363815,0.8419051058530511,0.8273017434620173,0.006944994456746701,0.008229014919584414,0.008229014919584414
ID_ZXY6XK,0.3770077299412916,0.0465234299946628,0.0339973848069738,0.0005009484353836891,0.0007434222256181908,0.0007448951934881591
ID_TEKWLH,0.3770077299412916,0.0443662159758049,0.0317203255648461,0.0005227045169496444,0.0007473594395687899,0.0007488596417855493
ID_BWUBOA,0.3770077299412916,0.0458043586550434,0.0332383650595978,0.0005125266186132944,0.0007450405753642161,0.000747030664120576
ID_0KPGAQ,0.3770077299412916,0.0475620885963351,0.0350937466642945,0.0005344561398716094,0.0007496610275566917,0.0007511725680165016
ID_3LJO3C,0.3770077299412916,0.0633816580679594,0.0517921811065646,0.0005102655127878327,0.0007589296633744477,0.0007605486196246168
ID_WRG2RD,0.3770077299412916,0.1052475893969044,0.0959839975093399,0.0004938358216514597,0.0007683342155589679,0.0007699360565848179
ID_4K4IHE,0.3770077299412916,0.0416497242483543,0.0288529176303148,0.0004928355904681139,0.0007361814363449292,0.0007376257743167021
ID_U9Z9PF,0.4277288916562889,0.5044120797011208,0.5098095534602385,0.0006795988659252664,0.0010981335226832418,0.0011064449691682223
ID_HX6A7Q,0.8593226116349404,0.8405912471090553,0.8245763743106208,0.006377957907348067,0.0077349517730283075,0.0077349517730283075
ID_CB9JIH,0.974072193559865,0.9708940757872264,0.9689055328233412,0.17662530871792398,0.17662530871792398,0.17662530871792398
ID_HP3OJC,0.9736460772104608,0.9692073652375024,0.9677780999822094,0.18098466475940547,0.18098466475940547,0.18567448002332582
ID_15CTIR,0.8604589219000177,0.8414434798078634,0.826280839708237,0.006543632265623507,0.007826572149065788,0.007826572149065788
ID_A7QLXN,0.3770077299412916,0.1260207614303504,0.1179112346557551,0.0005219017627144774,0.0007789185362240053,0.0007805849188546591
ID_97B102,0.9549147126845756,0.9499078455790784,0.9446790428749334,0.06569720032474481,0.0666634652445211,0.06996997811352113
ID_2JV0A5,0.9799934353317914,0.9774101049635296,0.9738413805372708,0.21796960381419547,0.2362936133918909,0.25731669027803866
ID_4BHS4D,0.8554076676747909,0.8404935954456502,0.8203329656644726,0.00490333673992209,0.005621289865110051,0.005621289865110051
ID_475FQ7,0.3770077299412916,0.0357373599003735,0.0226120885963351,0.0004995706563485737,0.0007417051412496749,0.0007431687431444542
ID_OOU6SR,0.3770077299412916,0.0531548656822629,0.0409972335883294,0.000495420398239108,0.0007546579733398766,0.0007561893131381164
ID_K9F2L9,0.3770077299412916,0.0479615726739014,0.0355154243017256,0.0005258642888609549,0.0007585119743491711,0.0007602152269831442
ID_HVXRWN,0.8554964419142501,0.8404935954456502,0.8203329656644726,0.0049232643860320545,0.005623911725290211,0.005623911725290211
ID_OD84X2,0.973832503113325,0.9711248888098204,0.9688877779754492,0.18451456719855092,0.18451456719855092,0.19021990582618736
ID_S015G9,0.3770077299412916,0.0450053904999109,0.0323950097847357,0.0004989490517907946,0.000749135941358796,0.0007506559485524443
