ID,Target_07_AUC,Target_90_AUC,Target_120_AUC,Target_07_LogLoss,Target_90_LogLoss,Target_120_LogLoss
ID_LEG1GM,0.38083833837395487,0.5496958192492439,0.5314438356164384,0.001,0.0013595265352719299,0.00136937281931689
ID_1UKOKW,0.38083833837395487,0.03413942359010849,0.03392636541540648,0.001,0.00108932722911334,0.00108932722911334
ID_U5H2YK,0.8818535136096781,0.8404935954456502,0.8151307952321651,0.0048000000000000004,0.0048000000000000004,0.0048000000000000004
ID_55957A,0.8818535136096781,0.8404935954456502,0.8151307952321651,0.0048000000000000004,0.0048000000000000004,0.0048000000000000004
ID_N1AC0A,0.38083833837395487,0.056910016011385824,0.05669695783668381,0.001,0.00109668565905895,0.00109668565905895
ID_4R3SGT,0.38083833837395487,0.0537141433908557,0.053501085216153696,0.001,0.00109613342512261,0.00109613342512261
ID_NVW38U,0.9653723180928662,0.9612354385340687,0.9579507916740795,0.136027921850911,0.136027921850911,0.136027921850911
ID_15LAWX,0.4144127557374133,0.5980600249066002,0.6129918519836328,0.00101924965163596,0.0015194772434512498,0.00167604176401854
ID_DPNOLZ,0.38083833837395487,0.618762177548479,0.6542363636363637,0.001,0.00153341264989945,0.0018293655881731002
ID_GXO4MZ,0.38083833837395487,0.11595376267568049,0.11574070450097848,0.001,0.00110528503721146,0.00110528503721146
ID_TWJ95S,0.38083833837395487,0.6192593132894502,0.6538280021348514,0.001,0.0015317211548419101,0.00182569264998844
ID_F6RQR5,0.38083833837395487,0.059706404554349723,0.05949334637964771,0.001,0.00109726475617972,0.00109726475617972
ID_OD0S5Q,0.8799004803415763,0.8381943426436577,0.8129824586372532,0.00477696541223807,0.00477696541223807,0.00477696541223807
ID_L4DEEY,0.9504582458637254,0.9461970823696852,0.9441552748621242,0.06315970035435187,0.06315970035435187,0.0726483437743044
ID_H0WWMP,0.38083833837395487,0.0537141433908557,0.053501085216153696,0.001,0.00109613342512261,0.00109613342512261
ID_NK0GGQ,0.38083833837395487,0.07456721223981494,0.07435415406511292,0.001,0.00109971356114206,0.00109971356114206
ID_C3E07L,0.4157088596335172,0.6315456680305995,0.6202358299235011,0.0010289870007972601,0.00164276759450162,0.00172806267923039
ID_8ZHOIS,0.38083833837395487,0.808295178793809,0.785480199252802,0.001,0.00329531769571573,0.00342158797033633
ID_WEM7E6,0.995253727094823,0.9964610567514677,0.9963012631204412,0.6833879026894409,0.7686034735202242,0.7686034735202242
ID_EI276D,0.9605429994662873,0.9567612168653266,0.9526776018502044,0.1176393787538859,0.1176393787538859,0.1176393787538859
ID_WY9YFZ,0.38083833837395487,0.08095895748087528,0.08074589930617326,0.001,0.00110060917026742,0.00110060917026742
ID_VGITCI,0.38083833837395487,0.627320014232343,0.6555324675324675,0.001,0.0015664743941952602,0.0018405232759627702
ID_NHFYZX,0.38083833837395487,0.059706404554349723,0.05949334637964771,0.001,0.00109726475617972,0.00109726475617972
ID_PZPP2T,0.38083833837395487,0.06322186443693287,0.06300880626223086,0.001,0.0010976112477186402,0.0010976112477186402
ID_YSGK3Y,0.38083833837395487,0.0630620708059064,0.06284901263120439,0.001,0.0010975978712184401,0.0010975978712184401
ID_RT29AK,0.38083833837395487,0.06561876890233055,0.06540571072762855,0.001,0.00109810617226255,0.00109810617226255
ID_AUK2TM,0.8818535136096781,0.8404935954456502,0.8151307952321651,0.0048000000000000004,0.0048000000000000004,0.0048000000000000004
ID_QZA91L,0.8818535136096781,0.8404935954456502,0.8151307952321651,0.0048000000000000004,0.0048000000000000004,0.0048000000000000004
ID_CWTE3D,0.9812984166518413,0.9776941825297989,0.9743030065824586,0.25533352651957036,0.25533352651957036,0.25533352651957036
ID_E04V5D,0.38083833837395487,0.04380693826721222,0.04359388009251021,0.001,0.00109341832241431,0.00109341832241431
ID_XTGV9Y,0.4144127557374133,0.5980600249066002,0.6129918519836328,0.00101924965163596,0.0015194772434512498,0.00167604176401854
