ID,Target_07_AUC,Target_90_AUC,Target_120_AUC,Target_07_LogLoss,Target_90_LogLoss,Target_120_LogLoss
ID_LEG1GM,0.3770077299412916,0.5496958192492439,0.5245993417541364,0.001,0.0013595265352719299,0.001324592546622845
ID_1UKOKW,0.3770077299412916,0.034139423590108485,0.0209253780466109,0.001,0.00108932722911334,0.00109428985295297
ID_U5H2YK,0.8768999110478563,0.8404935954456502,0.8203329656644726,0.0047,0.0048000000000000004,0.0049
ID_55957A,0.8768999110478563,0.8404935954456502,0.8203329656644726,0.0047,0.0048000000000000004,0.0049
ID_N1AC0A,0.3770077299412916,0.05691001601138582,0.044961003380181414,0.001,0.00109668565905895,0.001102057084562225
ID_4R3SGT,0.3770077299412916,0.0537141433908557,0.041587582280732956,0.001,0.00109613342512261,0.0011014741709627549
ID_NVW38U,0.9637388720868173,0.9612354385340687,0.9595664828322363,0.1301353566673181,0.136027921850911,0.14192048703450388
ID_15LAWX,0.4273693559864793,0.5980600249066002,0.6088283401529977,0.00102887447745394,0.0015194772434512498,0.00162633391484272
ID_DPNOLZ,0.3770077299412916,0.618762177548479,0.653242092154421,0.001,0.00153341264989945,0.00179969829250585
ID_GXO4MZ,0.3770077299412916,0.11595376267568047,0.10728495819249244,0.001,0.00110528503721146,0.00111113420594543
ID_TWJ95S,0.3770077299412916,0.6192593132894502,0.6529491371642056,0.001,0.0015317211548419101,0.00179784804453452
ID_F6RQR5,0.3770077299412916,0.05970640455434972,0.04791274684219886,0.001,0.00109726475617972,0.00110266835374526
ID_OD0S5Q,0.8739703611457037,0.8381943426436577,0.8192587973670166,0.004665448118357105,0.00477696541223807,0.004888482706119035
ID_L4DEEY,0.9497125422522682,0.9461970823696851,0.9449453655933108,0.06136326709955759,0.06315970035435187,0.0749719238857627
ID_H0WWMP,0.3770077299412916,0.0537141433908557,0.041587582280732956,0.001,0.00109613342512261,0.0011014741709627549
ID_NK0GGQ,0.3770077299412916,0.07456721223981494,0.06359915495463436,0.001,0.00109971356114206,0.00110525320342773
ID_C3E07L,0.42931351183063515,0.6315456680305995,0.6152023305461661,0.00104348050119589,0.00164276759450162,0.0016612436885403451
