ID,Target_07_AUC,Target_90_AUC,Target_120_AUC,Target_07_LogLoss,Target_90_LogLoss,Target_120_LogLoss
ID_LEG1GM,0.6722220245507916,0.6612140188578545,0.6455897527130404,0.009957191652574356,0.012844245698178457,0.012844245698178457
ID_1UKOKW,0.023903753780466108,0.023903753780466108,0.02372620530154777,0.0011592253395112,0.0011592253395112,0.0011592253395112
ID_U5H2YK,0.4990234833659491,0.47540953566980965,0.4702606297811777,0.00224999999999995,0.00224999999999995,0.00224999999999995
ID_55957A,0.4990234833659491,0.47540953566980965,0.4702606297811777,0.00224999999999995,0.00224999999999995,0.00224999999999995
ID_N1AC0A,0.01564774951076321,0.01564774951076321,0.015470201031844866,0.00115530533790765,0.00115530533790765,0.00115530533790765
ID_4R3SGT,0.3329268813378402,0.3084251912471091,0.30434157623198715,0.0014457868507047,0.0014457868507047,0.0014457868507047
ID_NVW38U,0.8612223803593666,0.8198535847713929,0.7937539583703968,0.0306067354039766,0.0306067354039766,0.0306067354039766
ID_15LAWX,0.7385363814267925,0.6950370040917986,0.6774597046788827,0.013576193926470699,0.01568270319809385,0.01568270319809385
ID_DPNOLZ,0.5963200498132005,0.600226116349404,0.5879752713040384,0.006962397854569839,0.009138999142588089,0.009138999142588089
ID_GXO4MZ,0.12333090197473759,0.12102277174879915,0.12066767479096246,0.00117530109969515,0.00117530109969515,0.00117530109969515
ID_TWJ95S,0.5934792741505069,0.5975628891656288,0.5860222380359367,0.006836806078544035,0.009012913831206684,0.009012913831206684
ID_F6RQR5,0.3298197829567692,0.30531809286603806,0.30265486568226296,0.0014449311602406502,0.0014449311602406502,0.0014449311602406502
ID_OD0S5Q,0.4990234833659491,0.47540953566980965,0.4702606297811777,0.00224999999999995,0.00224999999999995,0.00224999999999995
ID_L4DEEY,0.9624250133428216,0.9510619106920477,0.9441375200142323,0.1121591267522544,0.1121591267522544,0.1121591267522544
ID_H0WWMP,0.3329268813378402,0.3084251912471091,0.30434157623198715,0.0014457868507047,0.0014457868507047,0.0014457868507047
ID_NK0GGQ,0.02283846290695606,0.02283846290695606,0.022660914428037717,0.00115894979629165,0.00115894979629165,0.00115894979629165
ID_C3E07L,0.6565089841665185,0.6304093577655222,0.6176258672834015,0.009375026137940804,0.010864211660212604,0.010864211660212604
ID_8ZHOIS,0.7505209037537806,0.712880626223092,0.6885564846112792,0.014712726831323129,0.01716257930038318,0.01716257930038318
ID_WEM7E6,0.9982898060843266,0.9986449030421634,0.99793470912649,0.6560910386133258,0.858101289453415,0.858101289453415
ID_EI276D,0.8384961750578189,0.8026313823163138,0.7733358832947874,0.0247944466369961,0.0272586830312423,0.0272586830312423
ID_WY9YFZ,0.027277174879914604,0.027277174879914604,0.027099626400996266,0.00116000514452815,0.00116000514452815,0.00116000514452815
ID_VGITCI,0.5938343711083438,0.5984506315602206,0.5863773349937733,0.006837243033385078,0.009050256248670329,0.009050256248670329
ID_NHFYZX,0.3298197829567692,0.30531809286603806,0.30265486568226296,0.0014449311602406502,0.0014449311602406502,0.0014449311602406502
ID_PZPP2T,0.025146593132894503,0.025146593132894503,0.02496904465397616,0.0011594444808682,0.0011594444808682,0.0011594444808682
