ID,Target_07_AUC,Target_90_AUC,Target_120_AUC,Target_07_LogLoss,Target_90_LogLoss,Target_120_LogLoss
ID_LEG1GM,0.7277946984522327,0.7116377868706636,0.6821647393702188,0.017964360400611914,0.017964360400611914,0.017964360400611914
ID_1UKOKW,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_U5H2YK,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_55957A,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_N1AC0A,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_4R3SGT,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_NVW38U,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_15LAWX,0.7880724070450098,0.7701400106742572,0.7328548301014054,0.0231966103532874,0.0231966103532874,0.0231966103532874
ID_DPNOLZ,0.6637884718021704,0.6485193026151931,0.6304093577655222,0.012540013129504177,0.012540013129504177,0.012540013129504177
ID_GXO4MZ,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_TWJ95S,0.6597048567870485,0.6447907845579078,0.6252604518768903,0.012287394221446769,0.012287394221446769,0.012287394221446769
ID_F6RQR5,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_OD0S5Q,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_L4DEEY,0.9618923679060665,0.9517721046077211,0.9436048745774772,0.0873004430871189,0.0873004430871189,0.0873004430871189
ID_H0WWMP,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_NK0GGQ,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_C3E07L,0.7028491371642056,0.6874024194983099,0.6652088596335172,0.015899110449409008,0.015899110449409008,0.015899110449409008
ID_8ZHOIS,0.8133730652908735,0.7950855719622844,0.7604636185732075,0.02673594696957836,0.02673594696957836,0.02673594696957836
ID_WEM7E6,0.9981122576054082,0.9988224515210816,0.9982898060843266,0.6693967013101656,0.8907590059260035,0.8907590059260035
ID_EI276D,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_WY9YFZ,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_VGITCI,0.6600599537448854,0.6451458815157445,0.6256155488347269,0.012294202566233757,0.012294202566233757,0.012294202566233757
ID_NHFYZX,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_PZPP2T,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_YSGK3Y,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_RT29AK,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_AUK2TM,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_QZA91L,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_CWTE3D,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_E04V5D,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_XTGV9Y,0.7880724070450098,0.7701400106742572,0.7328548301014054,0.0231966103532874,0.0231966103532874,0.0231966103532874
ID_ADLLTR,0.7277946984522327,0.7116377868706636,0.6821647393702188,0.017964360400611914,0.017964360400611914,0.017964360400611914
ID_938PPA,0.8133730652908735,0.7950855719622844,0.7604636185732075,0.02673594696957836,0.02673594696957836,0.02673594696957836
ID_68PA5Q,0.7880724070450098,0.7701400106742572,0.7328548301014054,0.0231966103532874,0.0231966103532874,0.0231966103532874
ID_EJJIM0,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_9EEUE8,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_EZ948R,0.986038961038961,0.990655221490838,0.9894123821384095,0.2348963146782935,0.41727490743011086,0.5250667181545894
ID_E0HFQZ,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_KGXIB9,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_ZXY6XK,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_TEKWLH,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_BWUBOA,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_0KPGAQ,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_3LJO3C,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_WRG2RD,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_4K4IHE,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_U9Z9PF,0.7023164917274506,0.6868697740615549,0.6641435687600071,0.015820883943341378,0.015820883943341378,0.015820883943341378
ID_HX6A7Q,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_CB9JIH,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_HP3OJC,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_15CTIR,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_A7QLXN,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_97B102,0.946090553282334,0.9340172567158869,0.924784735812133,0.06363364377380486,0.06363364377380486,0.06363364377380486
ID_2JV0A5,0.9210562177548479,0.9040115637786871,0.8930035580857499,0.04989352797309666,0.04989352797309666,0.04989352797309666
ID_4BHS4D,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_475FQ7,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
ID_OOU6SR,0.2888948585660915,0.27815317559153174,0.2743358832947874,0.001,0.001,0.001
