ID,Target_07_AUC,Target_90_AUC,Target_120_AUC,Target_07_LogLoss,Target_90_LogLoss,Target_120_LogLoss
ID_LEG1GM,0.0019500229045368736,0.007724130995745046,0.007724130995745046,0.0019500229045368736,0.007724130995745046,0.007724130995745046
ID_1UKOKW,0.0013184506790224208,0.0013184506790224208,0.0013184506790224208,0.0013184506790224208,0.0013184506790224208,0.0013184506790224208
ID_U5H2YK,0.0034999999999999996,0.0034999999999999996,0.0034999999999999996,0.0034999999999999996,0.0034999999999999996,0.0034999999999999996
ID_55957A,0.0034999999999999996,0.0034999999999999996,0.0034999999999999996,0.0034999999999999996,0.0034999999999999996,0.0034999999999999996
ID_N1AC0A,0.0013106106758153234,0.0013106106758153234,0.0013106106758153234,0.0013106106758153234,0.0013106106758153234,0.0013106106758153234
ID_4R3SGT,0.0018915737014094669,0.0018915737014094669,0.0018915737014094669,0.0018915737014094669,0.0018915737014094669,0.0018915737014094669
ID_NVW38U,0.06021347080795329,0.06021347080795329,0.06021347080795329,0.06021347080795329,0.06021347080795329,0.06021347080795329
ID_15LAWX,0.003955777499654048,0.008168796042900384,0.008168796042900384,0.003955777499654048,0.008168796042900384,0.008168796042900384
ID_DPNOLZ,0.0013847825796355245,0.005737985155672014,0.005737985155672014,0.0013847825796355245,0.005737985155672014,0.005737985155672014
ID_GXO4MZ,0.0013506021993903092,0.0013506021993903092,0.0013506021993903092,0.0013506021993903092,0.0013506021993903092,0.0013506021993903092
ID_TWJ95S,0.001386217935641342,0.005738433440966618,0.005738433440966618,0.001386217935641342,0.005738433440966618,0.005738433440966618
ID_F6RQR5,0.001889862320481334,0.001889862320481334,0.001889862320481334,0.001889862320481334,0.001889862320481334,0.001889862320481334
ID_OD0S5Q,0.0034999999999999996,0.0034999999999999996,0.0034999999999999996,0.0034999999999999996,0.0034999999999999996,0.0034999999999999996
ID_L4DEEY,0.13701781041738997,0.13701781041738997,0.13701781041738997,0.13701781041738997,0.13701781041738997,0.13701781041738997
