ID,Target_07_AUC,Target_90_AUC,Target_120_AUC,Target_07_LogLoss,Target_90_LogLoss,Target_120_LogLoss
ID_LEG1GM,0.0019500229045368736,0.007724130995745046,0.007724130995745046,0.0019500229045368736,0.007724130995745046,0.007724130995745046
ID_1UKOKW,0.00188350097003203,0.00188350097003203,0.00188350097003203,0.00188350097003203,0.00188350097003203,0.00188350097003203
ID_U5H2YK,0.005,0.005,0.005,0.005,0.005,0.005
ID_55957A,0.005,0.005,0.005,0.005,0.005,0.005
ID_N1AC0A,0.0018723009654504621,0.0018723009654504621,0.0018723009654504621,0.0018723009654504621,0.0018723009654504621,0.0018723009654504621
ID_4R3SGT,0.0018915737014094669,0.0018915737014094669,0.0018915737014094669,0.0018915737014094669,0.0018915737014094669,0.0018915737014094669
ID_NVW38U,0.08601924401136185,0.08601924401136185,0.08601924401136185,0.08601924401136185,0.08601924401136185,0.08601924401136185
ID_15LAWX,0.003955777499654048,0.008168796042900384,0.008168796042900384,0.003955777499654048,0.008168796042900384,0.008168796042900384
ID_DPNOLZ,0.0019782608280507494,0.00819712165096002,0.00819712165096002,0.0019782608280507494,0.00819712165096002,0.00819712165096002
ID_GXO4MZ,0.0019294317134147274,0.0019294317134147274,0.0019294317134147274,0.0019294317134147274,0.0019294317134147274,0.0019294317134147274
ID_TWJ95S,0.001980311336630489,0.00819776205852374,0.00819776205852374,0.001980311336630489,0.00819776205852374,0.00819776205852374
ID_F6RQR5,0.001889862320481334,0.001889862320481334,0.001889862320481334,0.001889862320481334,0.001889862320481334,0.001889862320481334
ID_OD0S5Q,0.005,0.005,0.005,0.005,0.005,0.005
ID_L4DEEY,0.13701781041738997,0.13701781041738997,0.13701781041738997,0.13701781041738997,0.13701781041738997,0.13701781041738997
ID_H0WWMP,0.0018915737014094669,0.0018915737014094669,0.0018915737014094669,0.0018915737014094669,0.0018915737014094669,0.0018915737014094669
ID_NK0GGQ,0.0018827137036904688,0.0018827137036904688,0.0018827137036904688,0.0018827137036904688,0.0018827137036904688,0.0018827137036904688
ID_C3E07L,0.004072774037818066,0.008327589815737477,0.008327589815737477,0.004072774037818066,0.008327589815737477,0.008327589815737477
ID_8ZHOIS,0.002689506693067936,0.0075892116311880855,0.0075892116311880855,0.002689506693067936,0.0075892116311880855,0.0075892116311880855
ID_WEM7E6,0.703979108452123,0.7506336756868951,0.7506336756868951,0.703979108452123,0.7506336756868951,0.7506336756868951
ID_EI276D,0.06941270467713186,0.07645338008926383,0.07645338008926383,0.06941270467713186,0.07645338008926383,0.07645338008926383
ID_WY9YFZ,0.001885728984366182,0.001885728984366182,0.001885728984366182,0.001885728984366182,0.001885728984366182,0.001885728984366182
ID_VGITCI,0.0019718335721949,0.008294728473009993,0.008294728473009993,0.0019718335721949,0.008294728473009993,0.008294728473009993
ID_NHFYZX,0.001889862320481334,0.001889862320481334,0.001889862320481334,0.001889862320481334,0.001889862320481334,0.001889862320481334
ID_PZPP2T,0.0018841270881949385,0.0018841270881949385,0.0018841270881949385,0.0018841270881949385,0.0018841270881949385,0.0018841270881949385
ID_YSGK3Y,0.0018723538093997254,0.0018723538093997254,0.0018723538093997254,0.0018723538093997254,0.0018723538093997254,0.0018723538093997254
ID_RT29AK,0.0018849684239384422,0.0018849684239384422,0.0018849684239384422,0.0018849684239384422,0.0018849684239384422,0.0018849684239384422
ID_AUK2TM,0.005,0.005,0.005,0.005,0.005,0.005
ID_QZA91L,0.005,0.005,0.005,0.005,0.005,0.005
ID_CWTE3D,0.12290513844991255,0.12290513844991255,0.12290513844991255,0.12290513844991255,0.12290513844991255,0.12290513844991255
ID_E04V5D,0.0018793972344842088,0.0018793972344842088,0.0018793972344842088,0.0018793972344842088,0.0018793972344842088,0.0018793972344842088
ID_XTGV9Y,0.003955777499654048,0.008168796042900384,0.008168796042900384,0.003955777499654048,0.008168796042900384,0.008168796042900384
ID_ADLLTR,0.0019500229045368736,0.007724130995745046,0.007724130995745046,0.0019500229045368736,0.007724130995745046,0.007724130995745046
ID_938PPA,0.002689506693067936,0.0075892116311880855,0.0075892116311880855,0.002689506693067936,0.0075892116311880855,0.0075892116311880855
ID_68PA5Q,0.003955777499654048,0.008168796042900384,0.008168796042900384,0.003955777499654048,0.008168796042900384,0.008168796042900384
ID_EJJIM0,0.0018915737014094669,0.0018915737014094669,0.0018915737014094669,0.0018915737014094669,0.0018915737014094669,0.0018915737014094669
ID_9EEUE8,0.0018814050971446936,0.0018814050971446936,0.0018814050971446936,0.0018814050971446936,0.0018814050971446936,0.0018814050971446936
ID_EZ948R,0.4548207809081527,0.4548207809081527,0.5293211729326179,0.4548207809081527,0.4548207809081527,0.5293211729326179
ID_E0HFQZ,0.0019243253187200078,0.0019243253187200078,0.0019243253187200078,0.0019243253187200078,0.0019243253187200078,0.0019243253187200078
ID_KGXIB9,0.005,0.005,0.005,0.005,0.005,0.005
ID_ZXY6XK,0.0018723009654504621,0.0018723009654504621,0.0018723009654504621,0.0018723009654504621,0.0018723009654504621,0.0018723009654504621
ID_TEKWLH,0.0019261906086426763,0.0019261906086426763,0.0019261906086426763,0.0019261906086426763,0.0019261906086426763,0.0019261906086426763
ID_BWUBOA,0.001871711482480031,0.001871711482480031,0.001871711482480031,0.001871711482480031,0.001871711482480031,0.001871711482480031
ID_0KPGAQ,0.0018700595797920124,0.0018700595797920124,0.0018700595797920124,0.0018700595797920124,0.0018700595797920124,0.0018700595797920124
ID_3LJO3C,0.0019247579403402237,0.0019247579403402237,0.0019247579403402237,0.0019247579403402237,0.0019247579403402237,0.0019247579403402237
